"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Kuwait","KWT","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","898.06849897","1406.5772428","1382.61808564","1444.84945668","1360.79864518","1284.07714132","1235.72682346","1346.94855746","1353.70507954","1753.64587116","1668.34411994","1540.3301529","1609.98524605","1630.67237268","1728.66314462","1689.32984321","1803.64150617","2028.28779243","2325.69125165","2488.12576778","","",
"Latin America & Caribbean (excluding high income)","LAC","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","269.633827753497","279.371692352414","284.054599369592","290.569899089054","306.512172783536","326.490172890606","364.067843481915","405.828457999529","438.490763906869","478.349380768762","496.50453935383","523.433874257324","529.198221641695","574.005138431714","599.545452318941","624.506166810139","599.681759955882","642.256527684098","643.632478830008","661.148079439864","","",
"Lao PDR","LAO","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.40719646","27.50536978","23.4246188","26.77146307","21.02628627","25.96460878","20.56287993","19.73309258","18.60948214","44.75461048","24.30164693","15.60059253","21.14353744","37.69612204","40.16081586","53.29009399","52.34976556","64.4895627","67.60669754","78.43568608","","",
"Lebanon","LBN","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","285.03681125","310.63676532","275.08135916","262.08900176","287.0923762","288.66272687","365.16778703","404.79668775","394.2429068","377.28927354","448.61987187","524.38665454","451.34161579","466.70467872","536.35990853","500.31383601","567.82248635","578.49673383","692.59148788","631.27484619","","",
"Liberia","LBR","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.39257193","8.01662893","5.1619288","3.67759213","5.18635731","4.53923361","5.94084579","7.43801822","12.86948246","9.50678713","8.03315447","16.20159042","10.0597416","4.55236592","11.20727593","15.15760035","19.08451838","21.25641743","25.87359673","20.28468959","","",
"Libya","LBY","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","301.05422185","393.51411578","577.62965726","543.19154459","485.06444121","402.87775839","426.09832521","452.45676876","435.05988854","676.07790741","691.49062994","405.4508749","","","","","","","","","","",
"St. Lucia","LCA","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","155.01188801","161.85898376","167.71666138","158.79166084","165.79621363","172.21056572","181.17527561","185.76097588","201.18749791","221.47092381","224.73069391","239.50558999","265.56722893","279.15494459","262.59428956","269.89378348","280.54409001","304.43062157","308.81781458","331.03571062","","",
"Latin America & Caribbean","LCN","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","276.530652601162","288.024028463237","291.406805446768","298.113988631639","316.36417367113","331.306046106449","383.421067227198","422.540047053503","444.134611308149","482.594218911027","500.146899614612","532.316433057848","539.356716313207","577.484404250683","601.293986480065","625.388224245909","604.462070905031","651.905778157063","655.187810987248","668.141661949863","","",
"Least developed countries: UN classification","LDC","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.0483538098194","14.6509111478026","14.6123849326274","16.0337913518141","17.1746423677046","17.7233487454118","19.088346631663","20.7566651788586","21.1259277205826","23.1539296536622","21.2096892333803","21.1664748287099","22.3898073222494","23.7433564335838","25.7945665029676","27.8531629623926","27.0442014418501","27.3118006066754","27.3256712919324","29.5343015684959","","",
"Low income","LIC","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.846647604352","18.4613609515479","18.476190134549","20.4811804761578","20.2741352196748","20.781877322619","20.616917699866","22.4143846976591","19.9665295656736","22.4135471031474","21.2602484027896","20.6884734398319","20.868544917051","18.609124477828","20.9086034610545","23.818075534869","23.5907470893413","21.845163739474","21.34988761773","23.4769792532162","","",
"Liechtenstein","LIE","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","94.5575927","98.83450673","104.78938073","100.90876745","114.83439532","119.69621199","126.613335","130.21326019","125.502116","128.54755299","128.14827446","142.43804006","147.47695319","187.9101678","181.49812967","198.21219556","205.45637277","188.31530809","239.20504008","268.9642914","","",
"Lower middle income","LMC","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34.5054207034656","38.3683783605699","38.6805584895579","42.1508919827413","44.1077505622703","48.3231765179943","53.8863883027236","58.6406636876537","60.7292740287815","68.2281799293065","66.3790000243282","71.4646690566033","76.6111376225515","78.8734763643376","86.1178382272221","92.6010896650748","99.3491515167131","103.748618143875","104.364070667933","109.081886737325","","",
"Low & middle income","LMY","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","68.5209646479074","73.3850969644877","78.2045948323667","84.833099909526","91.2782170082675","100.174238195651","114.332479464685","127.970784689387","145.305683695012","167.720201171702","171.334220875302","185.482365846051","200.635884179724","216.607938550815","230.429720039716","241.331534935613","244.563472898871","256.138607454077","268.760977958557","287.442437274716","","",
"Lesotho","LSO","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.98208525","49.72487709","44.19000912","47.20886335","47.06052717","38.41048013","53.66325009","91.92249651","91.52344971","104.84402065","104.62060707","125.66253347","114.78889272","123.24162153","143.04001974","165.17217101","152.31363205","147.92463974","135.53358715","136.53700413","","",
"Late-demographic dividend","LTE","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","102.931859621232","111.833859918712","126.658611335841","136.958630681997","147.999734130609","163.60556757189","189.596331113962","214.273205232419","256.794213706638","302.03886886488","316.341935822323","343.928756660438","381.694247190679","420.918733025252","446.594021355412","463.146597641394","472.400118846579","495.270857578521","540.056705595391","592.324921387762","","",
"Lithuania","LTU","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","351.05864505","396.68520365","467.34122534","551.59372931","446.52296225","492.67740192","596.98819856","719.54967236","918.29233424","953.54082763","960.4715724","1035.86109726","1027.34651517","1068.54570356","1157.70198647","1229.89582828","1340.27197465","1419.18041598","1612.41390072","1820.41724774","","",
"Luxembourg","LUX","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2737.05984946","3027.78447288","3340.12064926","3535.78709633","4003.91853606","4158.36823245","4413.83087218","4504.54141578","5018.22875495","5285.19377156","5227.2611135","4802.06286924","4328.38136702","4483.34774007","4696.76372162","4686.01902529","4902.62767831","5070.48526682","5454.55578085","5802.13017298","","",
"Latvia","LVA","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","220.47659813","252.67221984","286.70081226","300.19167118","424.92612462","449.80647752","553.57884617","608.8227752","655.08517328","613.56970147","643.25515042","694.57831018","691.58978588","730.80746632","773.44657598","824.71531079","910.87417948","973.87011685","1134.42366529","1270.77196608","","",
"Macao SAR, China","MAC","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Martin (French part)","MAF","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.47428449","42.5726083","49.71553259","54.15927515","59.40498592","60.05178275","97.06851008","123.3645225","127.16652879","156.12664167","150.37458806","160.25383748","166.2220847","176.76301783","144.56112322","150.08443065","160.85490108","167.1515377","166.05880204","169.2768338","","",
"Monaco","MCO","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1314.64241604","1406.44076475","1476.71340771","1707.40137603","1794.92099826","1869.42366277","1947.89109337","2000.92057234","2228.60271414","2390.58571826","2527.45117752","2551.70810973","2638.20499625","2874.29046194","2984.42172625","3016.54081496","2653.17520872","2623.55121871","2556.53472173","2616.82601085","","",
"Moldova","MDA","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","73.24572558","77.07358551","104.66005303","103.25019801","188.64991206","198.90610315","222.01998304","255.12784959","263.52684422","276.18580977","238.62446086","235.7431383","262.35373601","272.96061336","301.96453895","287.55942596","307.67913462","409.89663521","467.81510311","513.42069618","","",
"Madagascar","MDG","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.90914655","25.57359095","21.01644812","27.2410902","29.29545524","27.18565492","27.81866781","29.36281666","22.98248787","19.16645883","28.66923035","25.98302263","22.8077363","20.02675588","27.1980021","30.78375693","38.1092873","35.58857022","24.68316348","20.99549126","","",
"Maldives","MDV","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","271.36156759","194.99137718","197.13988968","207.9136943","236.83315669","265.31237816","335.55793358","479.60936396","853.7369046","706.06219324","571.43621191","497.97592655","576.23455689","635.24806716","784.36540334","1050.72913377","1292.92903272","1192.45895354","1112.81479188","1303.9139657","","",
"Middle East & North Africa","MEA","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","270.260258764004","301.569404761381","299.810437759126","293.916176174821","298.711667144912","299.312184271883","330.010584360245","347.519976181183","346.516952316987","437.834314160642","406.951092073974","430.399521163264","437.00998387245","481.80819231624","550.143909436501","534.298225676828","562.562389891351","612.086057680549","581.854687887579","565.387550166493","","",
"Mexico","MEX","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","223.10251211","234.75942349","242.2152853","277.15224605","312.71258448","312.00775457","334.43145246","361.07563076","390.51618841","416.46430494","439.65750993","481.42671634","516.12690368","542.50545998","522.25841526","546.728608","550.29895968","543.91502804","541.25873205","547.78135095","","",
"Marshall Islands","MHL","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","206.27857194","181.98207459","150.38237496","139.94648098","154.41918565","137.82013509","105.17738403","189.01403619","138.74028004","142.15680757","126.42359188","165.1270102","169.34244158","195.38282742","173.52210084","195.40215414","213.03044081","199.58754598","248.22643361","243.95053565","","",
"Middle income","MIC","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","72.3958760188866","77.5639020054104","83.0866639869203","90.1599279119755","97.254871276046","106.972343875841","122.510529714993","137.358582448779","156.65501780657","181.11557578809","185.379264897671","201.172140165968","218.047801049587","235.263703545558","250.520878862875","262.556270091433","265.360121746488","279.047708596953","293.38851517516","314.224462153515","","",
"North Macedonia","MKD","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","288.80481953","274.79157396","298.32140643","322.16429569","334.1799905","339.5487407","361.75520376","373.33133197","440.93433155","446.84752852","458.84508687","471.06700768","489.56764164","558.16296712","537.2311261","569.59467391","612.27339895","589.80572739","646.17553503","774.57426701","","",
"Mali","MLI","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.67707911","13.69876732","14.65687217","20.09540168","22.83213098","21.35960425","19.52356576","16.33894841","12.12901243","11.55780671","11.95576784","11.04681011","7.29434713","14.79087101","17.07998184","18.68576283","26.46006005","26.45587258","26.93002823","31.81548142","","",
"Malta","MLT","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","869.54888667","893.76735115","1066.9951775","1156.66685017","1209.09703435","1339.86897736","1406.30555437","1369.65707226","1355.65278129","1377.05596973","1477.79098533","1582.26654479","1673.11998082","1868.93330361","1945.47870984","2052.0162145","2268.42945337","2436.15910476","2616.06704134","2549.09964317","","",
"Myanmar","MMR","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.57205721","2.47076628","3.91215346","3.22727946","4.14381399","3.04845068","5.55142502","4.77237856","4.52495621","5.37432752","5.82438049","7.40181622","14.89278867","23.10737416","42.60817957","49.45839873","28.82846781","31.75474686","32.99776499","35.74292593","","",
"Middle East & North Africa (excluding high income)","MNA","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","137.462709826851","156.630911656136","164.59811379033","165.310930121687","176.750984350784","178.704526196642","200.699338362633","216.5344310508","229.212837034176","273.103824437554","259.927827541199","266.365354400588","250.517803779634","264.02018863137","304.76623620907","301.531997492633","336.108771387474","356.96936165105","330.450601622663","305.800149087974","","",
"Montenegro","MNE","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","697.22008253","729.1092655","722.21577129","740.76833497","874.62974576","937.01280729","897.12806638","1094.55594022","1206.73274699","","",
"Mongolia","MNG","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","157.76702283","136.07897927","146.1346724","123.11970186","131.84016713","123.27420328","149.22270249","192.78049982","235.54283773","222.30985533","185.35736753","190.01575527","239.53258218","238.5962537","262.32517512","257.25764665","281.97990886","279.47471177","269.8196389","274.40086337","","",
"Northern Mariana Islands","MNP","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.44651304","7.31175304","7.07721503","7.44796976","7.62023152","10.3261642","9.07186625","9.99787565","10.90029267","12.01105196","12.2563369","13.05650402","13.05812443","16.47582124","19.82847897","23.44326209","22.27235846","21.37450647","23.92695509","22.30910423","","",
"Mauritania","MRT","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.71656129","16.85158208","27.04551367","25.31960588","24.2272023","30.57635351","29.8892567","33.02733924","37.89207087","36.75130387","30.84056272","33.10411708","39.77015329","51.16141539","53.78893078","59.59357356","56.37062268","62.89801742","72.54930637","70.10077855","","",
"Mauritius","MUS","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","146.32356628","157.59782808","173.50345068","184.0858459","211.90701226","208.01243678","204.44896806","201.10615841","202.94065092","239.26977597","317.99926914","295.35941565","323.04664168","350.65878192","459.12341371","457.94507599","521.79730634","548.07103008","585.58204523","694.32220177","","",
"Malawi","MWI","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.86750518","10.00880207","8.92252014","11.30302836","8.71229756","11.09448583","10.44038198","8.89383777","17.65711039","14.45841191","16.2864816","17.24719413","13.92463396","23.13162657","23.82271174","27.37004405","27.87907175","25.30909638","25.62607689","26.62830015","","",
"Malaysia","MYS","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","165.00841654","191.00085113","202.53831912","237.70884285","245.15118512","234.87904449","307.88125643","319.68795344","329.51716269","364.21313235","349.25596756","388.4918832","434.74514489","450.89035832","506.85167229","504.37426445","482.53038755","512.48483613","543.09392182","591.38450418","","",
"North America","NAC","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1992.77685310983","2188.3180382434","2366.48125012459","2535.61842177343","2711.7244431735","2877.93236315859","3091.63945230413","3256.3879343704","3435.05354357237","3635.84306835218","3768.55394372707","3862.36724438241","3978.79932948868","4117.93628229514","4406.85900153835","4659.20987809915","4822.71075386302","4967.51538531177","5182.96115822572","5380.08512164299","","",
"Namibia","NAM","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","253.59031812","263.45352691","290.10069774","309.38749255","329.96371002","313.51424154","311.12532905","365.63380929","331.02839552","274.93106199","334.06274189","361.34377506","361.55046044","407.06339791","406.50641917","447.9476565","455.8499898","412.73280067","400.3864926","406.78892756","","",
"New Caledonia","NCL","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Niger","NER","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.75236487","9.38399585","10.16044392","9.03578373","9.89465004","17.1593781","19.34121807","14.39524067","15.72282754","15.41756555","13.9069317","13.56431998","12.02306494","15.08362802","14.54346874","12.73085383","12.64103881","21.92849167","21.6681605","25.86951293","","",
"Nigeria","NGA","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.17565803","22.16767396","15.64757417","29.06854701","40.57223224","41.52282596","34.21950556","31.76030138","29.41835603","27.975082","21.42350517","23.81459758","27.21854402","25.56564564","24.55822403","31.96535756","24.86312099","27.64683113","26.27354514","25.88330778","","",
"Nicaragua","NIC","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","71.44957082","70.9518492","71.66604595","76.6643873","72.72386977","85.08970351","102.78407288","120.49669619","126.81550918","145.68772144","141.51369264","150.5090949","166.01294276","178.36747388","205.48141764","236.41662296","264.84305139","291.62688448","300.07978812","289.06709535","","",
"Netherlands","NLD","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1703.14752295","1869.68341838","2090.61415976","2172.21499818","2239.42999934","2343.94598327","2610.38082167","2755.48997979","2874.87420439","2979.53568805","3086.6039858","3217.30247216","3331.92374826","3512.83511765","3526.87179543","3437.30412175","3535.24170674","3603.75714047","3952.49384214","4117.33983282","","",
"Norway","NOR","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2334.30059255","2515.22995448","2842.22062693","2962.79394719","3123.21521431","3318.22300717","3582.60963167","3786.9223104","4160.72472526","4271.19515732","4399.14298705","4636.58048643","4894.09908488","5112.33077298","5281.86163775","5252.68062078","5354.15409435","5644.21688232","6007.16853485","6193.96591736","","",
"Nepal","NPL","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.56726959","8.31498963","11.29942183","9.82272945","10.20882114","12.52287077","14.81238521","12.44368409","13.96353996","16.33905357","17.11509097","18.1881941","19.71109922","20.44979441","25.74913514","27.24395283","30.12743986","37.98456019","40.34804339","43.90122528","","",
"Nauru","NRU","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1016.87490682","763.78999371","527.74996121","435.7255737","205.13549352","421.55178377","541.94662788","663.09590984","615.95412645","337.98366347","453.28384992","372.32109056","314.95157848","508.29454586","740.7870895","1085.98641437","1313.47108155","1092.76276748","998.09008596","1199.43648796","","",
"New Zealand","NZL","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1196.76366866","1238.95567441","1374.65708721","1398.67874154","1529.17993755","1634.08524967","1850.13201975","1934.60691861","2103.54414208","2284.53680264","2335.15874425","2433.31176667","2465.92222787","2589.2458298","2684.68213577","2596.00906597","2784.44247897","2924.31302252","3064.86683967","3354.42422015","","",
"OECD members","OED","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1338.2063109029","1449.78034737315","1553.32576817766","1638.72645076668","1737.77175084642","1832.78898544723","1969.17148488299","2075.47975815289","2209.90033830636","2345.44495991319","2427.85328903066","2548.96278747406","2617.21077653678","2722.66953263805","2836.73589177593","2954.76410257878","3073.89124755723","3177.70228704098","3329.87904633835","3466.07778834961","","",
"Oman","OMN","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","900.5241897","959.454247","994.55441163","955.60059295","899.10006526","808.70014051","747.7174106","822.24865255","706.0353757","1047.22537627","1035.83118884","907.2159906","937.70027049","1027.69582483","1228.75819148","1206.61655088","1120.24883731","1007.14003331","1054.01167389","1003.42791026","","",
"Other small states","OSS","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","290.211204932175","315.096706994959","340.765079161151","383.183817692702","388.858792406703","376.9857595161","397.090836867179","435.169075203844","455.808512002716","504.337633174322","495.3958814187","500.308070875813","547.945149876572","607.488666142112","650.044810197919","648.312573128148","664.431535440106","679.808900901512","672.065680123374","729.501651324366","","",
"Pakistan","PAK","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.23205193","25.79643574","29.18779669","17.49219935","20.35732176","19.77616751","17.51951405","25.22017065","21.43951953","21.9970812","22.2411536","24.42281498","27.25677631","28.83491878","29.6031351","32.36120082","38.07068634","41.90384321","55.54015124","52.95102308","","",
"Panama","PAN","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","397.27032513","389.83880857","400.32448548","392.31851383","457.84377647","408.33506738","495.25061856","612.9090854","668.50940545","683.64261597","718.9810584","730.19460801","743.69529242","864.32745691","988.30760081","1089.15734031","1336.43050875","1346.69348874","1488.56551329","1646.8558257","","",
"Peru","PER","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","114.96974907","124.2990151","134.7290032","132.60317145","138.79293018","165.49726713","158.74598354","172.91416273","194.1712249","225.50181006","240.39374725","240.99866901","268.2328154","301.71581572","343.78181755","353.69476292","374.26432521","387.94750595","424.43137885","447.54891678","","",
"Philippines","PHL","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46.65467734","40.99707509","35.74049755","42.74059634","44.79737014","54.13743285","56.46499888","58.86501449","61.00530365","67.24748849","74.14956756","62.28419416","69.14079947","74.11401994","87.93506368","105.54532036","113.53296604","120.40962204","134.02293916","153.96145175","","",
"Palau","PLW","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","463.36086943","423.77789855","392.36512456","425.84572342","479.43665757","420.03311524","464.28139225","460.55438563","412.5427217","510.37596053","542.931035","588.11005305","662.14893878","715.0662313","735.2440523","698.56742775","1144.31107478","1094.98798576","1226.09960122","1305.53852512","","",
"Papua New Guinea","PNG","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33.34700862","32.64754143","34.06813865","29.78878903","37.72590614","36.21372428","37.74372592","40.51713935","38.58226183","41.68591955","37.91124815","45.95581071","58.42426994","65.86325103","76.00813922","54.70301493","69.59639844","72.11845525","68.18753573","60.34638201","","",
"Poland","POL","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","385.06691036","443.40530107","500.86298875","501.00554229","528.1170803","552.84325802","605.42507761","686.8066772","831.17965814","910.39523651","965.3372988","1011.75354308","1031.98870783","1107.1812532","1137.68875735","1190.38104793","1273.61082146","1357.43979033","1438.35121764","1575.13520759","","",
