"DEMO_IND","Indicator","LOCATION","Country","TIME","Time","Value","Flag Codes","Flags"
"PA_NUS_PPPC_RF","Price level ratio of PPP conversion factor (GDP) to market exchange rate","SLB","Solomon Islands","2018","2018",0.9,,
"PA_NUS_PPPC_RF","Price level ratio of PPP conversion factor (GDP) to market exchange rate","SLB","Solomon Islands","2019","2019",0.8,,
"PA_NUS_PPPC_RF","Price level ratio of PPP conversion factor (GDP) to market exchange rate","SLB","Solomon Islands","2020","2020",0.9,,
"PA_NUS_PPPC_RF","Price level ratio of PPP conversion factor (GDP) to market exchange rate","SLB","Solomon Islands","2021","2021",0.9,,
"PA_NUS_FCRF","Official exchange rate (LCU per US$, period average)","GNQ","Equatorial Guinea","2016","2016",592.6,,
"PA_NUS_FCRF","Official exchange rate (LCU per US$, period average)","GNQ","Equatorial Guinea","2017","2017",580.7,,
"PA_NUS_FCRF","Official exchange rate (LCU per US$, period average)","GNQ","Equatorial Guinea","2018","2018",555.4,,
"PA_NUS_FCRF","Official exchange rate (LCU per US$, period average)","GNQ","Equatorial Guinea","2019","2019",585.9,,
"PA_NUS_FCRF","Official exchange rate (LCU per US$, period average)","GNQ","Equatorial Guinea","2020","2020",575.6,,
"PA_NUS_FCRF","Official exchange rate (LCU per US$, period average)","GNQ","Equatorial Guinea","2021","2021",554.5,,
"NY_GDP_MKTP_KN","GDP (constant LCU)","FRA","France","2016","2016",2222515040000,,
"NY_GDP_MKTP_KN","GDP (constant LCU)","FRA","France","2017","2017",2273442194000,,
"NY_GDP_MKTP_KN","GDP (constant LCU)","FRA","France","2018","2018",2315843393000,,
"NY_GDP_MKTP_KN","GDP (constant LCU)","FRA","France","2019","2019",2358523734000,,
"NY_GDP_MKTP_KN","GDP (constant LCU)","FRA","France","2020","2020",2173255656000,,
"NY_GDP_MKTP_KN","GDP (constant LCU)","FRA","France","2021","2021",2324591852000,,
"NY_GDP_MKTP_PP_KD","GDP, PPP (constant 2011 international $)","GMB","Gambia","2016","2016",4377521957,,
"NY_GDP_MKTP_PP_KD","GDP, PPP (constant 2011 international $)","GMB","Gambia","2017","2017",4588632823,,
"NY_GDP_MKTP_PP_KD","GDP, PPP (constant 2011 international $)","GMB","Gambia","2018","2018",4920615376,,
"NY_GDP_MKTP_PP_KD","GDP, PPP (constant 2011 international $)","GMB","Gambia","2019","2019",5226778680,,
"NY_GDP_MKTP_PP_KD","GDP, PPP (constant 2011 international $)","GMB","Gambia","2020","2020",5216229843,,
"NY_GDP_MKTP_PP_KD","GDP, PPP (constant 2011 international $)","GMB","Gambia","2021","2021",5509720971,,
"NY_GNP_MKTP_CN","GNI (current LCU)","CPV","Cabo Verde","2016","2016",159856555500,,
"NY_GNP_MKTP_CN","GNI (current LCU)","CPV","Cabo Verde","2017","2017",167125774200,,
"NY_GNP_MKTP_CN","GNI (current LCU)","CPV","Cabo Verde","2018","2018",179329765900,,
"NY_GNP_MKTP_CN","GNI (current LCU)","CPV","Cabo Verde","2019","2019",191049357200,,
"NY_GNP_MKTP_CN","GNI (current LCU)","CPV","Cabo Verde","2020","2020",160947501400,,
"NY_GNP_MKTP_CN","GNI (current LCU)","CPV","Cabo Verde","2021","2021",176969306900,,
"PA_NUS_FCRF","Official exchange rate (LCU per US$, period average)","HKG","China, Hong Kong Special Administrative Region","2016","2016",7.8,,
"PA_NUS_FCRF","Official exchange rate (LCU per US$, period average)","HKG","China, Hong Kong Special Administrative Region","2017","2017",7.8,,
"PA_NUS_FCRF","Official exchange rate (LCU per US$, period average)","HKG","China, Hong Kong Special Administrative Region","2018","2018",7.8,,
"PA_NUS_FCRF","Official exchange rate (LCU per US$, period average)","HKG","China, Hong Kong Special Administrative Region","2019","2019",7.8,,
"PA_NUS_FCRF","Official exchange rate (LCU per US$, period average)","HKG","China, Hong Kong Special Administrative Region","2020","2020",7.8,,
"PA_NUS_FCRF","Official exchange rate (LCU per US$, period average)","HKG","China, Hong Kong Special Administrative Region","2021","2021",7.8,,
"PA_NUS_FCRF","Official exchange rate (LCU per US$, period average)","ETH","Ethiopia","2016","2016",21.7,,
"PA_NUS_FCRF","Official exchange rate (LCU per US$, period average)","ETH","Ethiopia","2017","2017",23.9,,
"PA_NUS_FCRF","Official exchange rate (LCU per US$, period average)","ETH","Ethiopia","2018","2018",27.4,,
"PA_NUS_FCRF","Official exchange rate (LCU per US$, period average)","ETH","Ethiopia","2019","2019",29.1,,
"PA_NUS_FCRF","Official exchange rate (LCU per US$, period average)","ETH","Ethiopia","2020","2020",34.9,,
"NY_GDP_PCAP_PP_KD","GDP per capita, PPP (constant 2011 international $)","BRB","Barbados","2016","2016",15752,,
"NY_GDP_PCAP_PP_KD","GDP per capita, PPP (constant 2011 international $)","BRB","Barbados","2017","2017",15800,,
"NY_GDP_PCAP_PP_KD","GDP per capita, PPP (constant 2011 international $)","BRB","Barbados","2018","2018",15616,,
"NY_GDP_PCAP_PP_KD","GDP per capita, PPP (constant 2011 international $)","BRB","Barbados","2019","2019",15500,,
"NY_GDP_PCAP_PP_KD","GDP per capita, PPP (constant 2011 international $)","BRB","Barbados","2020","2020",13316,,
"NY_GDP_PCAP_PP_KD","GDP per capita, PPP (constant 2011 international $)","BRB","Barbados","2021","2021",13487,,
"NY_GDP_PCAP_CN","GDP per capita (current LCU)","CZE","Czechia","2016","2016",453977,,
"NY_GDP_PCAP_CN","GDP per capita (current LCU)","CZE","Czechia","2017","2017",482399,,
"NY_GDP_PCAP_CN","GDP per capita (current LCU)","CZE","Czechia","2018","2018",508909,,
"NY_GDP_PCAP_CN","GDP per capita (current LCU)","CZE","Czechia","2019","2019",542580,,
"NY_GDP_PCAP_CN","GDP per capita (current LCU)","CZE","Czechia","2020","2020",532292,,
"NY_GDP_PCAP_CN","GDP per capita (current LCU)","CZE","Czechia","2021","2021",571838,,
"NY_GDP_MKTP_KD","GDP at market prices (constant 2010 US$)","GHA","Ghana","2016","2016",51073282097,,
"NY_GDP_MKTP_KD","GDP at market prices (constant 2010 US$)","GHA","Ghana","2017","2017",55224975511,,
"NY_GDP_MKTP_KD","GDP at market prices (constant 2010 US$)","GHA","Ghana","2018","2018",58648966892,,
"NY_GDP_MKTP_KD","GDP at market prices (constant 2010 US$)","GHA","Ghana","2019","2019",62465709576,,
"NY_GDP_MKTP_KD","GDP at market prices (constant 2010 US$)","GHA","Ghana","2020","2020",62786746874,,
"NY_GDP_MKTP_KD","GDP at market prices (constant 2010 US$)","GHA","Ghana","2021","2021",66149905092,,
"NY_GNP_MKTP_CN","GNI (current LCU)","GUY","Guyana","2016","2016",924723981453,,
"NY_GNP_MKTP_CN","GNI (current LCU)","GUY","Guyana","2017","2017",978127942858,,
"NY_GNP_MKTP_CN","GNI (current LCU)","GUY","Guyana","2018","2018",988711017826,,
"NY_GNP_MKTP_CN","GNI (current LCU)","GUY","Guyana","2019","2019",1069006726774,,
"NY_GNP_MKTP_CN","GNI (current LCU)","GUY","Guyana","2020","2020",1108148331123,,
"NY_GNP_MKTP_CN","GNI (current LCU)","GUY","Guyana","2021","2021",1481112216181,,
"PA_NUS_FCRF","Official exchange rate (LCU per US$, period average)","BGD","Bangladesh","2016","2016",78.5,,
"PA_NUS_FCRF","Official exchange rate (LCU per US$, period average)","BGD","Bangladesh","2017","2017",80.4,,
"PA_NUS_FCRF","Official exchange rate (LCU per US$, period average)","BGD","Bangladesh","2018","2018",83.5,,
"PA_NUS_FCRF","Official exchange rate (LCU per US$, period average)","BGD","Bangladesh","2019","2019",84.5,,
"PA_NUS_FCRF","Official exchange rate (LCU per US$, period average)","BGD","Bangladesh","2020","2020",84.9,,
"PA_NUS_FCRF","Official exchange rate (LCU per US$, period average)","BGD","Bangladesh","2021","2021",85.1,,
"PA_NUS_ATLS","DEC alternative conversion factor (LCU per US$)","CAN","Canada","2016","2016",1.3,,
"PA_NUS_ATLS","DEC alternative conversion factor (LCU per US$)","CAN","Canada","2017","2017",1.3,,
"PA_NUS_ATLS","DEC alternative conversion factor (LCU per US$)","CAN","Canada","2018","2018",1.3,,
"PA_NUS_ATLS","DEC alternative conversion factor (LCU per US$)","CAN","Canada","2019","2019",1.3,,
"PA_NUS_ATLS","DEC alternative conversion factor (LCU per US$)","CAN","Canada","2020","2020",1.3,,
"PA_NUS_ATLS","DEC alternative conversion factor (LCU per US$)","CAN","Canada","2021","2021",1.3,,
"PA_NUS_PRVT_PP","PPP conversion factor, private consumption (LCU per international $)","BEN","Benin","2016","2016",216,,
"PA_NUS_PRVT_PP","PPP conversion factor, private consumption (LCU per international $)","BEN","Benin","2017","2017",219.5,,
"PA_NUS_PRVT_PP","PPP conversion factor, private consumption (LCU per international $)","BEN","Benin","2018","2018",215.6,,
"PA_NUS_PRVT_PP","PPP conversion factor, private consumption (LCU per international $)","BEN","Benin","2019","2019",210.3,,
"PA_NUS_PRVT_PP","PPP conversion factor, private consumption (LCU per international $)","BEN","Benin","2020","2020",214,,
"PA_NUS_PRVT_PP","PPP conversion factor, private consumption (LCU per international $)","BEN","Benin","2021","2021",208,,
"NY_GNP_MKTP_CN","GNI (current LCU)","SLV","El Salvador","2016","2016",22945050000,,
"NY_GNP_MKTP_CN","GNI (current LCU)","SLV","El Salvador","2017","2017",23591570000,,
"NY_GNP_MKTP_CN","GNI (current LCU)","SLV","El Salvador","2018","2018",24550760000,,
"NY_GNP_MKTP_CN","GNI (current LCU)","SLV","El Salvador","2019","2019",25559270000,,
"NY_GNP_MKTP_CN","GNI (current LCU)","SLV","El Salvador","2020","2020",23324950000,,
"NY_GNP_MKTP_CN","GNI (current LCU)","SLV","El Salvador","2021","2021",27112720000,,
"PA_NUS_PPPC_RF","Price level ratio of PPP conversion factor (GDP) to market exchange rate","DEU","Germany","2016","2016",0.8,,
"PA_NUS_PPPC_RF","Price level ratio of PPP conversion factor (GDP) to market exchange rate","DEU","Germany","2017","2017",0.8,,
"PA_NUS_PPPC_RF","Price level ratio of PPP conversion factor (GDP) to market exchange rate","DEU","Germany","2018","2018",0.9,,
"PA_NUS_PPPC_RF","Price level ratio of PPP conversion factor (GDP) to market exchange rate","DEU","Germany","2019","2019",0.8,,
"PA_NUS_PPPC_RF","Price level ratio of PPP conversion factor (GDP) to market exchange rate","DEU","Germany","2020","2020",0.8,,
"PA_NUS_PPPC_RF","Price level ratio of PPP conversion factor (GDP) to market exchange rate","DEU","Germany","2021","2021",0.9,,
"NY_GDP_MKTP_PP_KD","GDP, PPP (constant 2011 international $)","ABW","Aruba","2016","2016",3884920800,,
"NY_GDP_MKTP_PP_KD","GDP, PPP (constant 2011 international $)","ABW","Aruba","2017","2017",4097906578,,
"NY_GDP_MKTP_PP_KD","GDP, PPP (constant 2011 international $)","ABW","Aruba","2018","2018",4149835973,,
"NY_GDP_MKTP_PP_KD","GDP, PPP (constant 2011 international $)","ABW","Aruba","2019","2019",4063286982,,
"NY_GDP_MKTP_PP_KD","GDP, PPP (constant 2011 international $)","ABW","Aruba","2020","2020",3156404075,,
"NY_GDP_MKTP_KD","GDP at market prices (constant 2010 US$)","AUS","Australia","2016","2016",1387560980286,,
"NY_GDP_MKTP_KD","GDP at market prices (constant 2010 US$)","AUS","Australia","2017","2017",1419418366737,,
"NY_GDP_MKTP_KD","GDP at market prices (constant 2010 US$)","AUS","Australia","2018","2018",1460169477425,,
"NY_GDP_MKTP_KD","GDP at market prices (constant 2010 US$)","AUS","Australia","2019","2019",1491025040336,,
"NY_GDP_MKTP_KD","GDP at market prices (constant 2010 US$)","AUS","Australia","2020","2020",1490967836287,,
"NY_GDP_MKTP_KD","GDP at market prices (constant 2010 US$)","AUS","Australia","2021","2021",1512962040410,,
"NY_GDP_MKTP_KN","GDP (constant LCU)","AZE","Azerbaijan","2016","2016",29160558900,,
"NY_GDP_MKTP_KN","GDP (constant LCU)","AZE","Azerbaijan","2017","2017",29218880000,,
"NY_GDP_MKTP_KN","GDP (constant LCU)","AZE","Azerbaijan","2018","2018",29657163200,,
"NY_GDP_MKTP_KN","GDP (constant LCU)","AZE","Azerbaijan","2019","2019",30398592300,,
"NY_GDP_MKTP_KN","GDP (constant LCU)","AZE","Azerbaijan","2020","2020",29091452800,,
"NY_GDP_MKTP_KN","GDP (constant LCU)","AZE","Azerbaijan","2021","2021",30720585000,,
"PA_NUS_PRVT_PP","PPP conversion factor, private consumption (LCU per international $)","CYP","Cyprus","2016","2016",0.7,,
"PA_NUS_PRVT_PP","PPP conversion factor, private consumption (LCU per international $)","CYP","Cyprus","2017","2017",0.7,,
"PA_NUS_PRVT_PP","PPP conversion factor, private consumption (LCU per international $)","CYP","Cyprus","2018","2018",0.7,,
"PA_NUS_PRVT_PP","PPP conversion factor, private consumption (LCU per international $)","CYP","Cyprus","2019","2019",0.7,,
"PA_NUS_PRVT_PP","PPP conversion factor, private consumption (LCU per international $)","CYP","Cyprus","2020","2020",0.7,,
"PA_NUS_PRVT_PP","PPP conversion factor, private consumption (LCU per international $)","CYP","Cyprus","2021","2021",0.7,,
"PA_NUS_PPPC_RF","Price level ratio of PPP conversion factor (GDP) to market exchange rate","EGY","Egypt","2016","2016",0.3,,
"PA_NUS_PPPC_RF","Price level ratio of PPP conversion factor (GDP) to market exchange rate","EGY","Egypt","2017","2017",0.2,,
"PA_NUS_PPPC_RF","Price level ratio of PPP conversion factor (GDP) to market exchange rate","EGY","Egypt","2018","2018",0.2,,
"PA_NUS_PPPC_RF","Price level ratio of PPP conversion factor (GDP) to market exchange rate","EGY","Egypt","2019","2019",0.2,,
"PA_NUS_PPPC_RF","Price level ratio of PPP conversion factor (GDP) to market exchange rate","EGY","Egypt","2020","2020",0.3,,
"PA_NUS_PPPC_RF","Price level ratio of PPP conversion factor (GDP) to market exchange rate","EGY","Egypt","2021","2021",0.3,,
"NY_GDP_MKTP_KD","GDP at market prices (constant 2010 US$)","FIN","Finland","2016","2016",241128217494,,
"NY_GDP_MKTP_KD","GDP at market prices (constant 2010 US$)","FIN","Finland","2017","2017",248826017929,,
"NY_GDP_MKTP_KD","GDP at market prices (constant 2010 US$)","FIN","Finland","2018","2018",251667480442,,
"NY_GDP_MKTP_KD","GDP at market prices (constant 2010 US$)","FIN","Finland","2019","2019",254739721636,,
"NY_GDP_MKTP_KD","GDP at market prices (constant 2010 US$)","FIN","Finland","2020","2020",248882603086,,
"NY_GDP_MKTP_KD","GDP at market prices (constant 2010 US$)","FIN","Finland","2021","2021",257530146556,,
"PA_NUS_PPPC_RF","Price level ratio of PPP conversion factor (GDP) to market exchange rate","ATG","Antigua and Barbuda","2016","2016",0.8,,
"PA_NUS_PPPC_RF","Price level ratio of PPP conversion factor (GDP) to market exchange rate","ATG","Antigua and Barbuda","2017","2017",0.8,,
"PA_NUS_PPPC_RF","Price level ratio of PPP conversion factor (GDP) to market exchange rate","ATG","Antigua and Barbuda","2018","2018",0.8,,
"PA_NUS_PPPC_RF","Price level ratio of PPP conversion factor (GDP) to market exchange rate","ATG","Antigua and Barbuda","2019","2019",0.8,,
"PA_NUS_PPPC_RF","Price level ratio of PPP conversion factor (GDP) to market exchange rate","ATG","Antigua and Barbuda","2020","2020",0.8,,
"PA_NUS_PPPC_RF","Price level ratio of PPP conversion factor (GDP) to market exchange rate","ATG","Antigua and Barbuda","2021","2021",0.8,,
"PA_NUS_PRVT_PP","PPP conversion factor, private consumption (LCU per international $)","AUT","Austria","2016","2016",0.8,,
"PA_NUS_PRVT_PP","PPP conversion factor, private consumption (LCU per international $)","AUT","Austria","2017","2017",0.8,,
"PA_NUS_PRVT_PP","PPP conversion factor, private consumption (LCU per international $)","AUT","Austria","2018","2018",0.8,,
"PA_NUS_PRVT_PP","PPP conversion factor, private consumption (LCU per international $)","AUT","Austria","2019","2019",0.8,,
"PA_NUS_PRVT_PP","PPP conversion factor, private consumption (LCU per international $)","AUT","Austria","2020","2020",0.8,,
"PA_NUS_PRVT_PP","PPP conversion factor, private consumption (LCU per international $)","AUT","Austria","2021","2021",0.8,,
"NY_GDP_MKTP_PP_KD","GDP, PPP (constant 2011 international $)","BRN","Brunei Darussalam","2016","2016",25551541320,,
"NY_GDP_MKTP_PP_KD","GDP, PPP (constant 2011 international $)","BRN","Brunei Darussalam","2017","2017",25891019750,,
"NY_GDP_MKTP_PP_KD","GDP, PPP (constant 2011 international $)","BRN","Brunei Darussalam","2018","2018",25904544646,,
"NY_GDP_MKTP_PP_KD","GDP, PPP (constant 2011 international $)","BRN","Brunei Darussalam","2019","2019",26906819939,,
"NY_GDP_MKTP_PP_KD","GDP, PPP (constant 2011 international $)","BRN","Brunei Darussalam","2020","2020",27211828479,,
"NY_GDP_MKTP_PP_KD","GDP, PPP (constant 2011 international $)","BRN","Brunei Darussalam","2021","2021",26774930287,,
"NY_GDP_PCAP_PP_KD","GDP per capita, PPP (constant 2011 international $)","CHL","Chile","2016","2016",24430,,
"NY_GDP_PCAP_PP_KD","GDP per capita, PPP (constant 2011 international $)","CHL","Chile","2017","2017",24412,,
"NY_GDP_PCAP_PP_KD","GDP per capita, PPP (constant 2011 international $)","CHL","Chile","2018","2018",25035,,
"NY_GDP_PCAP_PP_KD","GDP per capita, PPP (constant 2011 international $)","CHL","Chile","2019","2019",24931,,
"NY_GDP_PCAP_PP_KD","GDP per capita, PPP (constant 2011 international $)","CHL","Chile","2020","2020",23239,,
"NY_GDP_PCAP_PP_KD","GDP per capita, PPP (constant 2011 international $)","CHL","Chile","2021","2021",25821,,
"NY_GDP_MKTP_KD","GDP at market prices (constant 2010 US$)","CUB","Cuba","2016","2016",87580655780,,
"NY_GDP_MKTP_KD","GDP at market prices (constant 2010 US$)","CUB","Cuba","2017","2017",89165037486,,
"NY_GDP_MKTP_KD","GDP at market prices (constant 2010 US$)","CUB","Cuba","2018","2018",91169895872,,
"NY_GDP_MKTP_KD","GDP at market prices (constant 2010 US$)","CUB","Cuba","2019","2019",91019611431,,
"NY_GDP_MKTP_KD","GDP at market prices (constant 2010 US$)","CUB","Cuba","2020","2020",81054474018,,
"PA_NUS_PRVT_PP","PPP conversion factor, private consumption (LCU per international $)","DZA","Algeria","2016","2016",36.9,,
"PA_NUS_PRVT_PP","PPP conversion factor, private consumption (LCU per international $)","DZA","Algeria","2017","2017",38.2,,
"PA_NUS_PRVT_PP","PPP conversion factor, private consumption (LCU per international $)","DZA","Algeria","2018","2018",38.9,,
"PA_NUS_PRVT_PP","PPP conversion factor, private consumption (LCU per international $)","DZA","Algeria","2019","2019",38.9,,
"PA_NUS_PRVT_PP","PPP conversion factor, private consumption (LCU per international $)","DZA","Algeria","2020","2020",39.4,,
"PA_NUS_PRVT_PP","PPP conversion factor, private consumption (LCU per international $)","DZA","Algeria","2021","2021",40.4,,
"NY_GDP_PCAP_CN","GDP per capita (current LCU)","BOL","Bolivia (Plurinational State of)","2016","2016",21260,,
"NY_GDP_PCAP_CN","GDP per capita (current LCU)","BOL","Bolivia (Plurinational State of)","2017","2017",23156,,
"NY_GDP_PCAP_CN","GDP per capita (current LCU)","BOL","Bolivia (Plurinational State of)","2018","2018",24521,,
"NY_GDP_PCAP_CN","GDP per capita (current LCU)","BOL","Bolivia (Plurinational State of)","2019","2019",24545,,
"NY_GDP_PCAP_CN","GDP per capita (current LCU)","BOL","Bolivia (Plurinational State of)","2020","2020",21684,,
"NY_GDP_PCAP_CN","GDP per capita (current LCU)","BOL","Bolivia (Plurinational State of)","2021","2021",23597,,
"NY_GDP_MKTP_KN","GDP (constant LCU)","FJI","Fiji","2016","2016",9813944000,,
"NY_GDP_MKTP_KN","GDP (constant LCU)","FJI","Fiji","2017","2017",10339320200,,
"NY_GDP_MKTP_KN","GDP (constant LCU)","FJI","Fiji","2018","2018",10733491400,,
"NY_GDP_MKTP_KN","GDP (constant LCU)","FJI","Fiji","2019","2019",10685666900,,
"NY_GDP_MKTP_KN","GDP (constant LCU)","FJI","Fiji","2020","2020",9066701100,,
"NY_GDP_MKTP_KN","GDP (constant LCU)","FJI","Fiji","2021","2021",8696650500,,
"NY_GDP_MKTP_PP_KD","GDP, PPP (constant 2011 international $)","ISL","Iceland","2016","2016",18337029182,,
"NY_GDP_MKTP_PP_KD","GDP, PPP (constant 2011 international $)","ISL","Iceland","2017","2017",19106258173,,
"NY_GDP_MKTP_PP_KD","GDP, PPP (constant 2011 international $)","ISL","Iceland","2018","2018",20040970854,,
"NY_GDP_MKTP_PP_KD","GDP, PPP (constant 2011 international $)","ISL","Iceland","2019","2019",20528933022,,
"NY_GDP_MKTP_PP_KD","GDP, PPP (constant 2011 international $)","ISL","Iceland","2020","2020",19193749232,,
"NY_GDP_MKTP_PP_KD","GDP, PPP (constant 2011 international $)","ISL","Iceland","2021","2021",19903878108,,
"PA_NUS_PRVT_PP","PPP conversion factor, private consumption (LCU per international $)","BRA","Brazil","2016","2016",2.2,,
"PA_NUS_PRVT_PP","PPP conversion factor, private consumption (LCU per international $)","BRA","Brazil","2017","2017",2.3,,
"PA_NUS_PRVT_PP","PPP conversion factor, private consumption (LCU per international $)","BRA","Brazil","2018","2018",2.4,,
"PA_NUS_PRVT_PP","PPP conversion factor, private consumption (LCU per international $)","BRA","Brazil","2019","2019",2.4,,
"PA_NUS_PRVT_PP","PPP conversion factor, private consumption (LCU per international $)","BRA","Brazil","2020","2020",2.4,,
"PA_NUS_PRVT_PP","PPP conversion factor, private consumption (LCU per international $)","BRA","Brazil","2021","2021",2.5,,
"NY_GDP_MKTP_KN","GDP (constant LCU)","COL","Colombia","2016","2016",821489000000000,,
"NY_GDP_MKTP_KN","GDP (constant LCU)","COL","Colombia","2017","2017",832656000000000,,
"NY_GDP_MKTP_KN","GDP (constant LCU)","COL","Colombia","2018","2018",854008000000000,,
"NY_GDP_MKTP_KN","GDP (constant LCU)","COL","Colombia","2019","2019",881224000000000,,
"NY_GDP_MKTP_KN","GDP (constant LCU)","COL","Colombia","2020","2020",819114000000000,,
"NY_GDP_MKTP_KN","GDP (constant LCU)","COL","Colombia","2021","2021",905639409327460,,
"PA_NUS_ATLS","DEC alternative conversion factor (LCU per US$)","BHR","Bahrain","2016","2016",0.4,,
"PA_NUS_ATLS","DEC alternative conversion factor (LCU per US$)","BHR","Bahrain","2017","2017",0.4,,
"PA_NUS_ATLS","DEC alternative conversion factor (LCU per US$)","BHR","Bahrain","2018","2018",0.4,,
"PA_NUS_ATLS","DEC alternative conversion factor (LCU per US$)","BHR","Bahrain","2019","2019",0.4,,
"PA_NUS_ATLS","DEC alternative conversion factor (LCU per US$)","BHR","Bahrain","2020","2020",0.4,,
"PA_NUS_ATLS","DEC alternative conversion factor (LCU per US$)","BHR","Bahrain","2021","2021",0.4,,
"NY_GNP_PCAP_CN","GNI per capita (current LCU)","BEL","Belgium","2016","2016",38319,,
"NY_GNP_PCAP_CN","GNI per capita (current LCU)","BEL","Belgium","2017","2017",39483,,
"NY_GNP_PCAP_CN","GNI per capita (current LCU)","BEL","Belgium","2018","2018",40614,,
"NY_GNP_PCAP_CN","GNI per capita (current LCU)","BEL","Belgium","2019","2019",42019,,
"NY_GNP_PCAP_CN","GNI per capita (current LCU)","BEL","Belgium","2020","2020",39996,,
"NY_GNP_PCAP_CN","GNI per capita (current LCU)","BEL","Belgium","2021","2021",44160,,
"PA_NUS_PPPC_RF","Price level ratio of PPP conversion factor (GDP) to market exchange rate","PLW","Palau","2016","2016",0.9,,
"PA_NUS_PPPC_RF","Price level ratio of PPP conversion factor (GDP) to market exchange rate","PLW","Palau","2017","2017",0.9,,
"PA_NUS_PPPC_RF","Price level ratio of PPP conversion factor (GDP) to market exchange rate","PLW","Palau","2018","2018",0.9,,
"PA_NUS_PPPC_RF","Price level ratio of PPP conversion factor (GDP) to market exchange rate","PLW","Palau","2019","2019",0.8,,
"PA_NUS_PPPC_RF","Price level ratio of PPP conversion factor (GDP) to market exchange rate","PLW","Palau","2020","2020",0.9,,
"NY_GNP_MKTP_CN","GNI (current LCU)","CHN","China","2016","2016",74269405365500,,
"NY_GNP_MKTP_CN","GNI (current LCU)","CHN","China","2017","2017",83094569973700,,
"NY_GNP_MKTP_CN","GNI (current LCU)","CHN","China","2018","2018",91524345391600,,
"NY_GNP_MKTP_CN","GNI (current LCU)","CHN","China","2019","2019",98375120256000,,
"NY_GNP_MKTP_CN","GNI (current LCU)","CHN","China","2020","2020",100636330000000,,
"NY_GNP_MKTP_CN","GNI (current LCU)","CHN","China","2021","2021",113351800000000,,
"PA_NUS_PRVT_PP","PPP conversion factor, private consumption (LCU per international $)","GRC","Greece","2016","2016",0.7,,
"PA_NUS_PRVT_PP","PPP conversion factor, private consumption (LCU per international $)","GRC","Greece","2017","2017",0.7,,
"PA_NUS_PRVT_PP","PPP conversion factor, private consumption (LCU per international $)","GRC","Greece","2018","2018",0.6,,
"PA_NUS_PRVT_PP","PPP conversion factor, private consumption (LCU per international $)","GRC","Greece","2019","2019",0.6,,
"PA_NUS_PRVT_PP","PPP conversion factor, private consumption (LCU per international $)","GRC","Greece","2020","2020",0.6,,
"PA_NUS_PRVT_PP","PPP conversion factor, private consumption (LCU per international $)","GRC","Greece","2021","2021",0.6,,
"PA_NUS_FCRF","Official exchange rate (LCU per US$, period average)","GIN","Guinea","2016","2016",8967.9,,
"PA_NUS_FCRF","Official exchange rate (LCU per US$, period average)","GIN","Guinea","2017","2017",9088.3,,
"PA_NUS_FCRF","Official exchange rate (LCU per US$, period average)","GIN","Guinea","2018","2018",9011.1,,
"PA_NUS_FCRF","Official exchange rate (LCU per US$, period average)","GIN","Guinea","2019","2019",9183.9,,
"PA_NUS_FCRF","Official exchange rate (LCU per US$, period average)","GIN","Guinea","2020","2020",9565.1,,
"NY_GDP_PCAP_CN","GDP per capita (current LCU)","AGO","Angola","2016","2016",573791,,
"NY_GDP_PCAP_CN","GDP per capita (current LCU)","AGO","Angola","2017","2017",679560,,
"NY_GDP_PCAP_CN","GDP per capita (current LCU)","AGO","Angola","2018","2018",831805,,
"NY_GDP_PCAP_CN","GDP per capita (current LCU)","AGO","Angola","2019","2019",953029,,
"NY_GDP_PCAP_CN","GDP per capita (current LCU)","AGO","Angola","2020","2020",1029384,,
"NY_GDP_PCAP_CN","GDP per capita (current LCU)","AGO","Angola","2021","2021",1449598,,
"NY_GDP_PCAP_PP_KD","GDP per capita, PPP (constant 2011 international $)","GEO","Georgia","2016","2016",12964,,
"NY_GDP_PCAP_PP_KD","GDP per capita, PPP (constant 2011 international $)","GEO","Georgia","2017","2017",13590,,
"NY_GDP_PCAP_PP_KD","GDP per capita, PPP (constant 2011 international $)","GEO","Georgia","2018","2018",14253,,
"NY_GDP_PCAP_PP_KD","GDP per capita, PPP (constant 2011 international $)","GEO","Georgia","2019","2019",14989,,
"NY_GDP_PCAP_PP_KD","GDP per capita, PPP (constant 2011 international $)","GEO","Georgia","2020","2020",13966,,
"NY_GDP_PCAP_PP_KD","GDP per capita, PPP (constant 2011 international $)","GEO","Georgia","2021","2021",15472,,
"NY_GDP_MKTP_KN","GDP (constant LCU)","HTI","Haiti","2016","2016",631631151300,,
"NY_GDP_MKTP_KN","GDP (constant LCU)","HTI","Haiti","2017","2017",647486807100,,
"NY_GDP_MKTP_KN","GDP (constant LCU)","HTI","Haiti","2018","2018",658285663000,,
"NY_GDP_MKTP_KN","GDP (constant LCU)","HTI","Haiti","2019","2019",647196215100,,
"NY_GDP_MKTP_KN","GDP (constant LCU)","HTI","Haiti","2020","2020",625558034100,,
"NY_GDP_MKTP_KN","GDP (constant LCU)","HTI","Haiti","2021","2021",614309000000,,
"NY_GNP_PCAP_CN","GNI per capita (current LCU)","ARM","Armenia","2016","2016",1765949,,
"NY_GNP_PCAP_CN","GNI per capita (current LCU)","ARM","Armenia","2017","2017",1956054,,
"NY_GNP_PCAP_CN","GNI per capita (current LCU)","ARM","Armenia","2018","2018",2071256,,
